TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 1
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
3766450993471616416, cannot@cf6f9e15-59b6-4345-8ff3-d566a7fed44a, 14:22:18:999, 14:23:17:199, 32.6227, 58.1999, 0,  - , 100.852
3797338173850251439, virtually, 14:22:19:548, 14:22:23:455, 0.589181, 3.90738, 1,  - , 36.5092
3803338755462049388, pressure%1:19:01::, 14:22:58:830, 14:23:17:199, 5.38148, 18.3687, 1,  - , 4.09661
3832212759475703955, ,@279a03e0-d558-49f7-8ba4-5ed62a0f9bc4, 14:22:35:846, 14:22:57:640, 2.47046, 21.7937, 0,  - , 5.06345
3917452229606339784, their.p@738b69ef-33f3-4c58-a556-1048b6048339, 14:22:23:961, 14:23:17:199, 6.5225, 53.2383, 0,  - , 24.1044
3922655552658054521, centipedes, 14:22:20:443, 14:22:57:188, 1.32863, 36.7457, 0, 600, 1.35502
3962209070593035917, unlike%3:00:00::, 14:22:26:011, 14:23:17:199, 10.3309, 51.1882, 1,  - , 16.6357
4002564292634704178, LEFT-WALL@sentence@03e462d2-485a-4d26-bf52-15afcdbbca4c_parse_0, 14:22:18:887, 14:23:17:199, 18.1764, 58.3122, 0,  - , 75.1242
4039520522170221527, temperate, 14:22:19:886, 14:22:57:891, 3.91448, 38.0051, 1, 900, 5.03565
4044693171999964596, distinguished, 14:22:20:443, 14:22:29:432, 2.77134, 8.98907, 0, 600, 1.44298
4115846801648638400, from@9937c9d4-e558-4c78-ba56-def2ad258fb1, 14:22:41:841, 14:23:03:524, 4.44457, 21.6831, 0,  - , 3.45962
4119044870565593155, well-nigh, 14:22:19:548, 14:22:23:455, 0.589348, 3.90739, 1,  - , 46.007
4154722689345122674, Xp, 14:22:30:436, 14:23:05:798, 4.5793, 35.3617, 0,  - , 5.52524
4225541598748154807, bigger, 14:22:19:886, 14:22:55:933, 3.71729, 36.0477, 0, 600, 3.35628
4231491400760342081, execute%2:36:01::, 14:22:19:428, 14:22:20:443, 3.525, 1.01422, 1,  - , 7.90238
4243549235880691304, inwards%4:02:01::, 14:22:26:427, 14:22:41:267, 3.87723, 14.8398, 1,  - , 9.63203
4307297865454366695, coerce%2:41:00::, 14:22:58:343, 14:23:17:199, 5.40498, 18.8559, 1,  - , 4.59442
4310174421878564629, WordInstanceNode, 14:22:30:436, 14:23:17:199, 4.74496, 46.7624, 1,  - , 3.50717
4451161400904506788, woodlice@e5758ed0-c691-4600-8a2c-a73269c2a481, 14:22:50:891, 14:23:17:199, 11.9137, 26.3075, 1,  - , 4.90945
4479990941567479898, than.e@96f78d07-425e-480d-9673-7493cf6835fa, 14:22:34:733, 14:23:17:199, 5.41149, 42.4654, 0,  - , 8.1888
4483433778325679845, in.r@9b923912-df93-4872-b36b-550971e46cee, 14:23:00:200, 14:23:17:199, 5.36356, 16.9991, 1,  - , 4.83351
