TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
4006617849785707251, sweat, 14:44:12:889, 14:44:43:810, 7.10512, 30.9214, 1, 250, 0.00202553
4017980508017417140, commonly, 14:44:17:226, 14:44:43:810, 7.54507, 26.5838, 1, 200, 0.00132879
4039520522170221527, temperate, 14:44:10:479, 14:44:39:693, 1.27837, 29.2138, 1, 150, 2.50286
4044693171999964596, distinguished, 14:44:11:059, 14:44:43:810, 10.52, 32.7516, 0, 100, 1.16847
4052127404602480172, tropical.a@c8b43a65-5fd7-4164-ba69-58f61e9255a4, 14:44:17:508, 14:44:43:810, 11.7115, 26.3024, 0,  - , 6.89579
4057832736465146050, much%4:02:06::, 14:44:28:260, 14:44:29:677, 4.01994, 1.41708, 1,  - , 3.74352
4111500708145218972, of@3f431621-67db-488d-a33a-4b35156848af, 14:44:16:730, 14:44:40:578, 0.971721, 23.8476, 0,  - , 11.4498
4152283975517438098, LEFT-WALL@sentence@07ba86e9-0e89-4945-976a-e7aff7f519ce_parse_0, 14:44:41:924, 14:44:43:810, 5.14751, 1.88636, 0,  - , 5.49066
4180716474403877727, formicidae, 14:44:16:358, 14:44:43:810, 6.26639, 27.452, 0, 50, 0.00132745
4201745531758975966, earth, 14:44:14:463, 14:44:43:810, 7.16919, 29.3473, 1, 50, 0.00139538
4225541598748154807, bigger, 14:44:10:479, 14:44:42:195, 0.912034, 31.7159, 0, 100, 2.66962
4231491400760342081, execute%2:36:01::, 14:44:09:705, 14:44:10:359, 0.51801, 0.653625, 1,  - , 5.29552
4244686497156769669, however.e@2130f60e-8789-40db-b726-776dd54bf13a, 14:44:09:599, 14:44:30:645, 3.23365, 21.0462, 0,  - , 13.7649
4308299904720383864, populations.n@2a3952e0-38cf-4ed4-b7c7-75b8da76587a, 14:44:40:811, 14:44:43:810, 5.92641, 2.99957, 0,  - , 6.60628
4310174421878564629, WordInstanceNode, 14:44:10:133, 14:44:10:243, 0.922288, 0.110007, 1,  - , 0.75028
4321676455549057963, on, 14:44:12:416, 14:44:41:924, 1.05135, 29.5074, 1, 550, 4.0022
4346838112109819782, bumblebees, 14:44:11:706, 14:44:43:810, 13.2563, 32.1041, 0, 250, 0.335183
4369070475069897417, including, 14:44:13:965, 14:44:18:157, 1.40579, 4.192, 0, 200, 0.33438
4380896913144381608, capsules, 14:44:14:220, 14:44:18:281, 0.367627, 4.06091, 0, 50, 0.333655
4389487020195003337, LEFT-WALL@sentence@defd4d84-59cb-4398-9080-27fd9eeb5655_parse_0, 14:44:41:924, 14:44:43:810, 5.14751, 1.88636, 0,  - , 5.49066
4427935265316236461, considered, 14:44:13:965, 14:44:18:157, 0.795848, 4.192, 0, 100, 0.33438
4508473949908705846, class, 14:44:11:059, 14:44:43:810, 6.70635, 32.7516, 1, 100, 19.4186
4562728227773321138, ants, 14:44:14:463, 14:44:41:273, 1.09807, 26.8101, 1, 350, 0.00139538
4596123127896076356, different%3:00:02::, 14:44:17:760, 14:44:43:810, 6.21977, 26.05, 1,  - , 7.25614
4627791017318684854, of, 14:44:10:243, 14:44:34:335, 3.83441, 24.0918, 0, 1050, 4.33642
4672504882104867810, answer%2:42:02::, 14:44:09:705, 14:44:10:359, 0.526925, 0.653626, 1,  - , 4.29552
4690249769988417129, dissimilar%3:00:02::, 14:44:17:760, 14:44:43:810, 6.21977, 26.05, 1,  - , 7.25614
4707060293655704217, today%4:02:00::, 14:44:19:772, 14:44:19:772, 3.14324, 0, 1,  - , 4.05903
4710038278941495829, serve%2:42:12::, 14:44:09:705, 14:44:10:359, 0.526925, 0.653625, 1,  - , 4.79552
4757337355480684205, nonetheless%4:02:00::, 14:44:09:599, 14:44:15:205, 0.717807, 5.60597, 1,  - , 10.8928
4806590843574086638, rather%4:02:02::, 14:44:18:405, 14:44:18:405, 2.43691, 0, 1,  - , 5.13059
4814786996568475507, bumblebees.n@212fa233-adcc-4886-8aca-7f84a70f98e2, 14:44:38:344, 14:44:43:810, 10.6534, 5.46657, 0,  - , 1.63598
4815383279981602339, than, 14:44:10:479, 14:44:41:046, 1.04107, 30.5667, 0, 100, 1.00303
4821095820315332268, today, 14:44:10:243, 14:44:38:991, 1.29963, 28.748, 1, 100, 6.00254
4824127416193708616, which, 14:44:11:059, 14:44:15:331, 3.6737, 4.27263, 0, 300, 1.58531
4834646114792373097, practice%2:41:00::, 14:44:09:705, 14:44:10:359, 0.556697, 0.653626, 1,  - , 4.79552
4865344811316337762, virtually%4:02:02::, 14:44:09:599, 14:44:15:331, 1.78518, 5.73233, 1,  - , 10.9413
4889989795460058126, extend.v@1e4eeffd-25f5-49d3-a800-a1099be60ded, 14:44:18:281, 14:44:43:810, 7.52497, 25.5293, 0,  - , 6.50063
4951878004716962179, greece, 14:44:13:965, 14:44:18:157, 0.716773, 4.19199, 0, 100, 0.667714
4953723605399388793, warning, 14:44:13:262, 14:44:17:508, 2.84699, 4.24531, 1, 200, 3.16798
4995161035611346802, do%2:41:01::, 14:44:09:705, 14:44:10:359, 0.840205, 0.653625, 1,  - , 5.79552
5005147869596351845, coiffe%2:29:00::, 14:44:09:705, 14:44:10:359, 0.536398, 0.653625, 1,  - , 3.79552
5031263668235710553, about%4:02:05::, 14:44:09:599, 14:44:15:331, 1.83862, 5.73233, 1,  - , 11.9412
5046682870314775643, assyria, 14:44:13:965, 14:44:18:157, 0.793782, 4.19199, 0, 100, 0.667803
5048981972390713231, loss, 14:44:12:630, 14:44:17:226, 1.09606, 4.59671, 1, 100, 0.00139587
5083183351155321662, .@2ae139ae-1ee5-4d97-8bfe-59aa8303b381, 14:44:16:856, 14:44:43:810, 8.22739, 26.9542, 0,  - , 58.6675
5100738614700649292, almost%4:02:00::, 14:44:09:599, 14:44:15:331, 1.77526, 5.73233, 1,  - , 10.4413
5104909302925208547, well-nigh%4:02:00::, 14:44:09:599, 14:44:15:331, 1.75132, 5.73233, 1,  - , 9.94118
5107722457233968708, in.r@4bb4b00c-7ea2-4cd6-a81a-0ba8215cb264, 14:44:16:984, 14:44:43:810, 10.2202, 26.8256, 0,  - , 4.19262
5116760682216101924, pressure, 14:44:10:026, 14:44:36:783, 1.94613, 26.7575, 1, 50, 35.6702
5133415068272495373, .@e6a32075-44d1-41a0-9736-695e7dd771eb, 14:44:16:856, 14:44:41:538, 0.822745, 24.6816, 0,  - , 9.93619
5136493696915570428, extensor, 14:44:10:026, 14:44:38:991, 1.29491, 28.9655, 1, 50, 3.16996
